"DATE","TIME","エリア需要","原子力","火力.LNG.","火力.石炭.","火力.石油.","火力.その他.","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"2024/9/14","22:00",34291,0,18648,7147,301,1657,1364,0,491,0,0,63,0,0,0,4355,265,34291
"2024/9/14","22:30",33465,0,17953,7140,294,1651,1310,0,492,0,0,68,0,0,0,4276,281,33465
"2024/9/14","23:00",32707,0,17528,7069,296,1588,1217,0,492,0,0,73,0,0,0,4149,297,32709
"2024/9/14","23:30",31590,0,16354,6986,295,1522,1215,0,492,0,0,74,0,0,0,4410,242,31590
"2024/9/15","0:00",30336,0,15373,6956,295,1482,1196,0,490,0,0,93,0,-26,0,4259,218,30336
"2024/9/15","0:30",29174,0,14636,6836,295,1486,1191,0,489,0,0,99,0,-672,0,4547,267,29174
"2024/9/15","1:00",28367,0,14173,6779,295,1477,1302,0,490,0,0,103,0,-1428,0,4884,291,28366
"2024/9/15","1:30",27632,0,13695,6722,295,1467,1323,0,489,0,0,106,0,-1658,0,4888,305,27632
"2024/9/15","2:00",27137,0,13524,6644,295,1499,1319,0,490,0,0,108,0,-2116,0,5069,306,27138
"2024/9/15","2:30",26945,0,13428,6639,295,1506,1304,0,489,0,0,105,0,-2114,0,5055,238,26945
"2024/9/15","3:00",26788,0,13503,6649,295,1430,1285,0,488,0,0,106,0,-2116,0,4941,207,26788
"2024/9/15","3:30",26694,0,13013,6721,294,1463,1290,0,488,0,0,103,0,-2115,0,5236,201,26694
"2024/9/15","4:00",26777,0,12814,6791,295,1535,1360,0,488,0,0,101,0,-1879,0,4986,286,26777
"2024/9/15","4:30",26727,0,12557,6838,296,1595,1374,0,489,0,0,93,0,-1868,0,5096,258,26728
"2024/9/15","5:00",27023,0,12853,6955,295,1629,1394,0,490,0,0,91,0,-1866,0,4921,262,27024
"2024/9/15","5:30",26753,0,12778,6988,296,1640,1377,0,490,85,0,87,0,-2017,0,4778,252,26754
"2024/9/15","6:00",27145,0,13105,6917,295,1733,1222,0,491,771,0,85,0,-2544,0,4789,279,27143
"2024/9/15","6:30",28088,0,13213,6887,303,1771,1226,0,491,1896,0,85,0,-2835,0,4800,252,28089
"2024/9/15","7:00",29806,0,13375,6889,308,1822,1161,0,490,3445,0,83,0,-2832,0,4734,332,29807
"2024/9/15","7:30",31644,0,13312,6886,308,1804,1193,0,490,5143,0,82,0,-2563,0,4640,348,31643
"2024/9/15","8:00",33802,0,13973,6884,308,1811,1199,0,487,6704,0,82,0,-2514,0,4490,378,33802
"2024/9/15","8:30",35928,0,14757,6884,307,1805,1184,0,487,8073,0,79,0,-2512,0,4492,372,35928
"2024/9/15","9:00",37730,0,15612,6886,307,1806,1165,0,486,9111,0,77,0,-2465,0,4381,363,37729
"2024/9/15","9:30",39183,0,16155,6818,307,1813,1166,0,485,10143,0,75,0,-2194,0,4060,355,39183
"2024/9/15","10:00",40291,0,15875,6696,306,1825,1146,0,485,11221,0,73,0,-1742,0,4050,356,40291
"2024/9/15","10:30",40885,0,15190,6642,307,1786,1141,0,484,11934,0,74,0,-1197,0,4167,358,40886
"2024/9/15","11:00",41684,0,14897,6572,306,1800,1152,0,484,12306,0,74,0,-806,0,4560,339,41684
"2024/9/15","11:30",41809,0,15034,6528,307,1812,1143,0,485,12139,0,75,0,-568,0,4516,340,41811
"2024/9/15","12:00",42382,0,15370,6527,307,1833,1134,0,483,11921,0,77,0,-407,0,4826,309,42380
"2024/9/15","12:30",42241,0,15805,6524,307,1836,1147,0,482,11111,0,81,0,36,0,4604,307,42240
"2024/9/15","13:00",42112,0,16385,6639,308,1825,1218,0,483,10484,0,84,0,143,0,4255,287,42111
"2024/9/15","13:30",42321,0,17492,6720,307,1699,1245,0,483,9927,0,81,0,138,0,3944,284,42320
"2024/9/15","14:00",42366,0,18776,6795,308,1581,1349,0,482,8903,0,85,0,0,0,3811,276,42366
"2024/9/15","14:30",42177,0,19445,6902,308,1581,1374,0,483,7551,0,78,0,0,0,4178,277,42177
"2024/9/15","15:00",42000,0,20147,6988,306,1540,1513,0,483,5991,0,86,0,0,0,4662,285,42001
"2024/9/15","15:30",41627,0,21011,6996,307,1550,1524,0,484,4205,0,81,0,253,0,4934,284,41629
"2024/9/15","16:00",41173,0,21979,6993,308,1523,1666,0,484,2587,0,76,0,758,0,4487,313,41174
"2024/9/15","16:30",40573,0,22477,6992,308,1541,1692,0,484,1210,0,61,0,1136,0,4359,313,40573
"2024/9/15","17:00",39933,0,22671,6993,308,1546,1698,0,486,353,0,56,0,1320,0,4158,345,39934
"2024/9/15","17:30",40065,0,23169,6992,308,1490,1673,0,485,24,0,57,0,1840,1,3678,347,40064
"2024/9/15","18:00",40211,0,22930,6997,308,1524,1635,0,489,0,0,57,0,1616,2,4293,359,40210
"2024/9/15","18:30",39912,0,22282,6994,308,1562,1652,0,490,0,0,52,0,1265,2,4945,360,39912
"2024/9/15","19:00",39275,0,22661,6998,308,1572,1633,0,490,0,0,54,0,1096,2,4159,302,39275
"2024/9/15","19:30",38566,0,22071,6994,307,1586,1626,0,489,0,0,51,0,901,0,4228,313,38566
"2024/9/15","20:00",37738,0,22245,6994,306,1609,1652,0,490,0,0,46,0,753,0,3339,302,37736
"2024/9/15","20:30",36997,0,21549,6996,307,1639,1640,0,489,0,0,44,0,518,0,3503,312,36997
"2024/9/15","21:00",35995,0,20979,6994,306,1653,1650,0,489,0,0,42,0,482,0,3129,273,35997
"2024/9/15","21:30",34898,0,19560,6998,306,1646,1669,0,490,0,0,41,0,296,0,3635,257,34898
"2024/9/15","22:00",33866,0,18265,6993,299,1593,1589,0,491,0,0,39,0,164,0,4181,252,33866
"2024/9/15","22:30",32689,0,16876,6996,294,1612,1578,0,492,0,0,38,0,319,0,4220,263,32688
"2024/9/15","23:00",31875,0,16281,7066,295,1633,1554,0,492,0,0,38,0,313,0,4004,199,31875
"2024/9/15","23:30",30688,0,15560,7148,295,1594,1469,0,492,0,0,37,0,314,0,3573,205,30687
"2024/9/16","0:00",29378,0,14157,7146,295,1570,1435,0,489,0,0,42,0,73,0,3994,176,29377
"2024/9/16","0:30",28071,0,12913,7149,295,1547,1526,0,489,0,0,35,0,-4,0,3936,184,28070
"2024/9/16","1:00",27251,0,12281,7145,294,1552,1607,0,490,0,0,33,0,-432,0,4073,209,27252
"2024/9/16","1:30",26575,0,12131,7154,295,1526,1576,0,489,0,0,28,0,-1118,0,4273,220,26574
"2024/9/16","2:00",26185,0,11669,7154,296,1559,1539,0,490,0,0,26,0,-1374,0,4598,230,26187
"2024/9/16","2:30",25961,0,11502,7156,296,1563,1539,0,489,0,0,26,0,-1533,0,4698,226,25962
"2024/9/16","3:00",25761,0,11388,7154,296,1571,1520,0,488,0,0,26,0,-1537,0,4624,230,25760
"2024/9/16","3:30",25721,0,11394,7154,296,1607,1518,0,488,0,0,25,0,-1537,0,4553,223,25721
"2024/9/16","4:00",25714,0,11383,7153,295,1647,1435,0,488,0,0,28,0,-1233,0,4300,217,25713
"2024/9/16","4:30",25875,0,11220,7151,295,1649,1434,0,489,0,0,31,0,-808,0,4223,192,25876
"2024/9/16","5:00",26288,0,11407,7152,295,1612,1427,0,489,0,0,34,0,-713,0,4385,198,26286
"2024/9/16","5:30",26265,0,10982,7119,296,1603,1423,0,489,73,0,34,0,-714,0,4789,173,26267
"2024/9/16","6:00",26889,0,10873,6995,296,1577,1407,0,491,627,0,35,0,-715,0,5108,195,26889
"2024/9/16","6:30",27981,0,10962,6926,303,1598,1451,0,491,1500,0,35,0,-671,0,5118,268,27981
"2024/9/16","7:00",29537,0,11492,6922,309,1644,1467,0,491,2369,0,39,0,-637,0,5143,297,29536
"2024/9/16","7:30",31075,0,12017,6807,309,1642,1504,0,490,3185,0,43,0,-468,0,5270,275,31074
"2024/9/16","8:00",32906,0,13031,6526,309,1629,1589,0,486,3604,0,48,0,-396,0,5714,366,32906
"2024/9/16","8:30",34512,0,14183,6465,309,1628,1592,0,486,4209,0,48,0,-112,0,5343,360,34511
"2024/9/16","9:00",35500,0,15053,6174,309,1630,1592,0,484,4404,0,51,0,0,0,5481,321,35499
"2024/9/16","9:30",36345,0,15211,6522,308,1630,1587,0,484,4957,0,54,0,0,0,5275,316,36344
"2024/9/16","10:00",36995,0,15025,6584,308,1632,1560,0,483,5489,0,67,0,0,0,5552,296,36996
"2024/9/16","10:30",37614,0,15871,6584,306,1629,1547,0,483,5791,0,65,0,0,0,5037,302,37615
"2024/9/16","11:00",37680,0,16017,6802,306,1611,1477,0,483,5858,0,69,0,0,0,4788,269,37680
"2024/9/16","11:30",38071,0,16063,6880,307,1670,1480,0,483,5963,0,62,0,0,0,4890,273,38071
"2024/9/16","12:00",37695,0,15870,6875,307,1686,1524,0,480,5709,0,60,0,0,0,4944,241,37696
"2024/9/16","12:30",37409,0,16125,6874,306,1648,1508,0,480,5222,0,58,0,0,0,4948,238,37407
"2024/9/16","13:00",37168,0,16985,6913,307,1645,1476,0,480,4673,0,56,0,0,0,4383,251,37169
"2024/9/16","13:30",37240,0,17827,7148,307,1657,1481,0,480,4406,0,51,0,0,0,3640,245,37242
"2024/9/16","14:00",37076,0,18040,7165,307,1683,1431,0,480,3956,0,50,0,201,0,3487,276,37076
"2024/9/16","14:30",37390,0,18488,7163,308,1699,1431,0,480,3604,0,46,0,250,0,3649,272,37390
"2024/9/16","15:00",37421,0,19240,7167,310,1681,1510,0,481,2924,0,44,0,248,0,3538,278,37421
"2024/9/16","15:30",37254,0,20127,7164,310,1658,1508,0,482,2052,0,39,0,307,0,3333,275,37255
"2024/9/16","16:00",37050,0,20607,7162,307,1624,1620,0,483,1265,0,37,0,568,1,3095,278,37047
"2024/9/16","16:30",36810,0,21204,7162,308,1652,1676,0,483,582,0,33,0,1010,2,2421,278,36811
"2024/9/16","17:00",36658,0,21696,7162,308,1652,1670,0,486,161,0,32,0,1191,2,2020,277,36657
"2024/9/16","17:30",36970,0,21873,7162,311,1633,1668,0,485,11,0,31,0,1581,2,1932,282,36971
"2024/9/16","18:00",36915,0,21826,7160,310,1597,1580,0,487,0,0,33,0,1566,0,2072,284,36915
"2024/9/16","18:30",36521,0,21523,7164,309,1636,1581,0,488,0,0,30,0,1423,0,2081,285,36520
"2024/9/16","19:00",35695,0,20969,7164,310,1623,1589,0,487,0,0,31,0,806,0,2423,293,35695
"2024/9/16","19:30",35058,0,20662,7161,309,1634,1617,0,487,0,0,29,0,209,0,2653,297,35058
"2024/9/16","20:00",34141,0,19949,7163,310,1629,1511,0,488,0,0,26,0,0,0,2769,297,34142
"2024/9/16","20:30",33490,0,19369,7161,311,1621,1485,0,487,0,0,24,0,0,0,2727,306,33491
"2024/9/16","21:00",32583,0,18566,7164,307,1609,1369,0,487,0,0,26,0,0,0,2751,304,32583
"2024/9/16","21:30",31622,0,17481,7165,308,1678,1374,0,488,0,0,26,0,0,0,2788,315,31623
"2024/9/16","22:00",30903,0,16890,7163,301,1664,1302,0,488,0,0,25,0,0,0,2765,305,30903
"2024/9/16","22:30",29998,0,15931,7162,294,1678,1300,0,489,0,0,27,0,0,0,2804,314,29999
"2024/9/16","23:00",29227,0,15799,7162,295,1750,1224,0,489,0,0,24,0,0,0,2187,298,29228
"2024/9/16","23:30",28232,0,14791,7164,296,1742,1215,0,490,0,0,17,0,-105,0,2304,318,28232
"2024/9/17","0:00",27070,0,14199,7161,295,1725,1292,0,493,0,0,27,0,-588,0,2164,302,27070
"2024/9/17","0:30",26052,0,13220,7160,296,1713,1310,0,494,0,0,26,0,-656,0,2237,251,26051
"2024/9/17","1:00",25327,0,12456,7164,295,1647,1296,0,496,0,0,27,0,-1253,0,2919,280,25327
"2024/9/17","1:30",24761,0,12172,7161,295,1624,1294,0,495,0,0,19,0,-2027,0,3436,292,24761
"2024/9/17","2:00",24457,0,12034,7162,295,1613,1291,0,494,0,0,19,0,-2325,0,3577,296,24456
"2024/9/17","2:30",24388,0,11958,7160,295,1625,1322,0,494,0,0,21,0,-2436,0,3655,293,24387
"2024/9/17","3:00",24465,0,12205,7158,295,1590,1338,0,495,0,0,22,0,-2712,0,3780,293,24464
"2024/9/17","3:30",24456,0,12065,7163,296,1610,1341,0,492,0,0,24,0,-2715,0,3890,290,24456
"2024/9/17","4:00",24719,0,11935,7164,295,1614,1423,0,496,0,0,23,0,-2717,0,4216,267,24716
"2024/9/17","4:30",24896,0,11835,7187,295,1568,1431,0,496,0,0,21,0,-2558,0,4379,242,24896
"2024/9/17","5:00",25508,0,12642,7188,295,1521,1404,0,496,0,0,25,0,-2513,0,4197,253,25508
"2024/9/17","5:30",25800,0,12848,7237,295,1376,1405,0,497,72,0,22,0,-2237,0,3989,297,25801
"2024/9/17","6:00",26837,0,13805,7279,295,1303,1344,0,497,615,0,23,0,-2100,0,3493,283,26837
"2024/9/17","6:30",28230,0,14907,7277,304,1297,1239,0,495,1552,0,24,0,-2633,0,3530,238,28230
"2024/9/17","7:00",30491,0,16050,7323,310,1273,1270,0,496,2869,0,29,0,-2980,0,3610,242,30492
"2024/9/17","7:30",32667,0,17348,7444,312,1315,1280,0,495,4259,0,29,0,-2844,0,2826,203,32667
"2024/9/17","8:00",35784,0,18636,7494,313,1372,1370,0,490,5691,0,27,0,-2622,0,2788,225,35784
"2024/9/17","8:30",38755,0,19353,7667,312,1343,1381,0,490,7171,0,31,0,-1757,0,2491,274,38756
"2024/9/17","9:00",41186,0,18401,7743,311,1372,1370,0,488,8646,0,38,0,-813,0,3348,283,41187
"2024/9/17","9:30",43103,0,17928,7768,310,1501,1368,0,489,10121,0,40,0,-288,0,3549,318,43104
"2024/9/17","10:00",44220,0,17852,7846,311,1449,1381,0,488,11179,0,43,0,0,0,3360,311,44220
"2024/9/17","10:30",45477,0,17578,7845,311,1466,1370,0,488,12156,0,43,0,0,0,3897,324,45478
"2024/9/17","11:00",46411,0,17739,7848,315,1471,1448,0,488,12826,0,43,0,0,0,3930,303,46411
"2024/9/17","11:30",47337,0,18365,7850,316,1487,1448,0,488,13308,0,42,0,0,0,3728,305,47337
"2024/9/17","12:00",47232,0,16999,7649,316,1545,1604,0,487,13274,0,46,0,0,0,5005,307,47232
"2024/9/17","12:30",47469,0,17480,7648,349,1512,1599,0,487,12828,0,51,0,0,0,5209,307,47470
"2024/9/17","13:00",48958,0,20333,7843,402,1519,1728,0,486,12153,0,57,0,0,0,4140,298,48959
"2024/9/17","13:30",49615,0,21796,7846,402,1539,1748,0,486,11185,0,52,0,1,0,4262,298,49615
"2024/9/17","14:00",49801,0,23001,7863,402,1533,2056,0,485,9974,0,55,0,676,0,3462,293,49800
"2024/9/17","14:30",49843,0,24073,7937,404,1511,2077,0,485,8584,0,57,0,1285,0,3135,294,49842
"2024/9/17","15:00",49608,0,24467,7940,403,1501,2384,0,485,6923,0,59,0,2051,0,3092,303,49608
"2024/9/17","15:30",49710,0,25047,8019,406,1531,2453,0,487,5116,0,57,0,3273,0,3021,300,49710
"2024/9/17","16:00",49512,0,25100,8023,406,1517,2493,0,489,3208,0,57,0,5133,1,2776,308,49511
"2024/9/17","16:30",48733,0,25227,8028,405,1520,2501,0,490,1602,0,58,0,6092,2,2508,302,48735
"2024/9/17","17:00",47034,0,25277,8027,407,1509,2466,0,495,507,0,55,0,5517,2,2455,318,47035
"2024/9/17","17:30",46089,0,25308,8028,406,1527,2484,0,494,27,0,53,0,5120,2,2335,307,46091
"2024/9/17","18:00",45476,0,25263,8027,407,1596,2221,0,498,0,0,51,0,4597,0,2505,312,45477
"2024/9/17","18:30",44826,0,25305,7957,408,1629,2221,0,496,0,0,51,0,3179,0,3266,313,44825
"2024/9/17","19:00",43609,0,25258,7938,407,1635,1608,0,495,0,0,51,0,2478,0,3436,302,43608
"2024/9/17","19:30",42457,0,24905,7941,408,1611,1601,0,496,0,0,51,0,1476,0,3652,316,42457
"2024/9/17","20:00",41207,0,24021,7943,406,1623,1525,0,497,0,0,49,0,360,0,4481,302,41207
"2024/9/17","20:30",40271,0,22947,7941,407,1636,1498,0,498,0,0,50,0,1,0,4977,316,40271
"2024/9/17","21:00",38968,0,22255,7874,391,1589,1452,0,498,0,0,52,0,0,0,4558,298,38967
"2024/9/17","21:30",37755,0,22018,7769,391,1516,1436,0,497,0,0,51,0,0,0,3766,312,37756
"2024/9/17","22:00",36861,0,21560,7750,355,1452,1403,0,499,0,0,50,0,0,0,3499,293,36861
"2024/9/17","22:30",35793,0,20724,7746,291,1478,1266,0,499,0,0,51,0,165,0,3265,310,35795
"2024/9/17","23:00",34608,0,20159,7748,291,1476,1233,0,500,0,0,54,0,227,0,2710,211,34609
"2024/9/17","23:30",33251,0,19726,7747,292,1429,1231,0,501,0,0,50,0,-505,0,2558,222,33251
"2024/9/18","0:00",31733,0,18389,7742,291,1421,1185,0,498,0,0,49,0,-1908,0,3822,244,31733
"2024/9/18","0:30",30436,0,17420,7754,292,1495,1178,0,499,0,0,49,0,-2417,0,3872,293,30435
"2024/9/18","1:00",29401,0,16730,7752,292,1603,1277,0,500,0,0,50,0,-3292,1,4231,258,29402
"2024/9/18","1:30",28747,0,16509,7753,292,1637,1317,0,500,0,0,51,0,-3932,1,4334,286,28748
"2024/9/18","2:00",28196,0,16024,7755,291,1643,1338,0,499,0,0,53,0,-4272,1,4572,290,28194
"2024/9/18","2:30",28056,0,15717,7756,292,1627,1333,0,498,0,0,56,0,-4274,1,4763,288,28057
"2024/9/18","3:00",27837,0,15658,7756,291,1627,1341,0,499,0,0,59,0,-4266,1,4585,286,27837
"2024/9/18","3:30",27808,0,15333,7696,292,1648,1340,0,497,0,0,62,0,-4260,1,4917,282,27808
"2024/9/18","4:00",27818,0,15248,7605,292,1663,1374,0,499,0,0,67,0,-4020,1,4766,323,27818
"2024/9/18","4:30",28025,0,15521,7609,292,1661,1383,0,500,0,0,72,0,-3964,1,4649,300,28024
"2024/9/18","5:00",28491,0,15822,7609,291,1670,1392,0,500,0,0,79,0,-3394,1,4231,290,28491
"2024/9/18","5:30",28808,0,15341,7627,293,1651,1373,0,500,65,0,75,0,-3196,1,4823,255,28808
"2024/9/18","6:00",30146,0,16424,7750,292,1485,1271,0,501,800,0,78,0,-3190,1,4516,217,30145
"2024/9/18","6:30",32223,0,16336,7884,300,1440,1307,0,499,2147,0,75,0,-2607,0,4570,272,32223
"2024/9/18","7:00",35068,0,16860,7957,310,1498,1317,0,498,3922,0,71,0,-2539,0,4902,272,35068
"2024/9/18","7:30",38120,0,17030,7957,311,1559,1321,0,498,5852,0,66,0,-1411,0,4704,232,38119
"2024/9/18","8:00",42109,0,18593,7955,312,1576,1320,0,494,7577,0,61,0,-523,0,4503,241,42109
"2024/9/18","8:30",45708,0,20774,7953,313,1579,1319,0,492,9019,0,58,0,-66,0,4021,248,45710
"2024/9/18","9:00",48588,0,22397,7952,337,1596,1311,0,490,10089,0,55,0,141,0,3962,258,48588
"2024/9/18","9:30",50239,0,22697,7952,461,1621,1311,0,492,11075,0,51,0,0,0,4306,273,50239
"2024/9/18","10:00",51695,0,22759,7955,555,1617,1374,0,492,11691,0,49,0,0,0,4925,279,51696
"2024/9/18","10:30",52449,0,22827,8035,796,1632,1365,0,491,11520,0,52,0,0,0,5440,291,52449
"2024/9/18","11:00",53003,0,23464,8052,909,1640,1436,0,491,11308,0,50,0,17,0,5347,288,53002
"2024/9/18","11:30",53442,0,24297,8055,925,1672,1405,0,491,11212,0,55,0,448,0,4590,291,53441
"2024/9/18","12:00",53287,0,23755,8051,924,1677,1553,0,490,10926,0,61,0,196,0,5366,288,53287
"2024/9/18","12:30",53314,0,24202,8047,925,1647,1576,0,490,9908,0,58,0,1186,0,4990,286,53315
"2024/9/18","13:00",53959,0,24760,8058,924,1651,1999,0,489,8523,0,54,0,2180,0,5034,287,53959
"2024/9/18","13:30",53821,0,24928,8032,923,1634,2008,0,489,7057,0,50,0,3498,0,4915,287,53821
"2024/9/18","14:00",52295,0,25055,7984,924,1644,2314,0,488,5191,0,49,0,3293,0,5059,294,52295
"2024/9/18","14:30",51496,0,25132,7959,924,1629,2338,0,487,3938,0,53,0,3813,0,4930,292,51495
"2024/9/18","15:00",49953,0,25349,7963,925,1657,2316,0,487,2498,0,58,0,4045,0,4363,292,49953
"2024/9/18","15:30",49145,0,25396,7964,926,1615,2389,0,490,1612,0,52,0,4736,0,3676,290,49146
"2024/9/18","16:00",48286,0,25544,7964,925,1611,2432,0,492,907,0,48,0,4889,0,3181,292,48285
"2024/9/18","16:30",47322,0,25592,7963,925,1645,2440,0,493,421,0,52,0,5873,2,1629,288,47323
"2024/9/18","17:00",45848,0,25465,7966,927,1639,2157,0,496,120,0,53,0,5331,2,1411,282,45849
"2024/9/18","17:30",45156,0,25460,7960,926,1627,2180,0,496,6,0,51,0,4652,2,1523,273,45156
"2024/9/18","18:00",44415,0,25498,7954,927,1649,2176,0,499,0,0,52,0,3689,1,1711,259,44415
"2024/9/18","18:30",43570,0,25432,7954,926,1650,2187,0,499,0,0,56,0,2154,0,2453,257,43568
"2024/9/18","19:00",42452,0,25242,7853,919,1667,1632,0,499,0,0,57,0,1916,0,2404,264,42453
"2024/9/18","19:30",41138,0,24652,7808,893,1645,1621,0,499,0,0,54,0,1432,0,2256,278,41138
"2024/9/18","20:00",39841,0,24166,7728,880,1640,1557,0,500,0,0,56,0,615,0,2428,271,39841
"2024/9/18","20:30",38871,0,23097,7670,770,1667,1542,0,500,0,0,54,0,48,0,3241,282,38871
"2024/9/18","21:00",37689,0,22558,7668,613,1592,1479,0,501,0,0,54,0,0,0,2950,273,37688
"2024/9/18","21:30",36414,0,21313,7672,546,1598,1454,0,501,0,0,56,0,0,0,2996,280,36416
"2024/9/18","22:00",35500,0,20961,7630,409,1511,1409,0,502,0,0,62,0,0,0,2749,267,35500
"2024/9/18","22:30",34516,0,20456,7602,371,1432,1393,0,502,0,0,57,0,0,0,2420,283,34516
"2024/9/18","23:00",33351,0,20367,7529,346,1389,1333,0,503,0,0,56,0,-460,0,2080,209,33352
"2024/9/18","23:30",31981,0,19681,7486,291,1369,1245,0,504,0,0,58,0,-1213,0,2365,194,31980
"2024/9/19","0:00",30703,0,19047,7386,291,1431,1130,0,514,0,0,60,0,-1847,0,2528,162,30702
"2024/9/19","0:30",29393,0,18507,7386,291,1424,1134,0,515,0,0,60,0,-2835,0,2700,210,29392
"2024/9/19","1:00",28540,0,18202,7381,292,1470,1239,0,516,0,0,56,0,-3878,1,3022,239,28540
"2024/9/19","1:30",28183,0,17821,7382,292,1508,1655,0,515,0,0,63,0,-4664,1,3360,250,28183
"2024/9/19","2:00",27777,0,17275,7383,292,1490,1750,0,514,0,0,65,0,-5293,1,4046,254,27777
"2024/9/19","2:30",27560,0,17263,7382,292,1485,1745,0,514,0,0,67,0,-5439,1,3997,252,27559
"2024/9/19","3:00",27389,0,17460,7388,293,1511,1672,0,514,0,0,74,0,-5431,1,3658,250,27390
"2024/9/19","3:30",26992,0,17037,7386,292,1529,1354,0,512,0,0,74,0,-5537,1,4096,246,26990
"2024/9/19","4:00",27084,0,17441,7388,292,1525,1344,0,515,0,0,71,0,-5665,1,3935,237,27084
"2024/9/19","4:30",27297,0,17443,7385,292,1527,1345,0,515,0,0,58,0,-5681,1,4199,213,27297
"2024/9/19","5:00",27806,0,17684,7387,293,1539,1375,0,515,0,0,60,0,-5175,1,3881,246,27806
"2024/9/19","5:30",28140,0,17187,7393,293,1533,1381,0,515,60,0,59,0,-4869,1,4326,263,28142
"2024/9/19","6:00",29339,0,17385,7389,293,1553,1459,0,516,431,0,59,0,-4320,1,4275,298,29339
"2024/9/19","6:30",31129,0,18163,7398,302,1579,1488,0,514,910,0,47,0,-3571,0,3987,312,31129
"2024/9/19","7:00",33321,0,18519,7397,378,1612,1496,0,514,1251,0,35,0,-2440,0,4237,322,33321
"2024/9/19","7:30",35295,0,18374,7451,485,1650,1517,0,513,1650,0,23,0,-1056,0,4348,341,35296
"2024/9/19","8:00",37690,0,18860,7534,528,1645,1529,0,509,2224,0,20,0,-304,0,4777,367,37689
"2024/9/19","8:30",40075,0,20637,7539,590,1631,1542,0,508,3139,0,24,0,78,0,4009,377,40074
"2024/9/19","9:00",41812,0,21532,7545,647,1621,1570,0,505,4116,0,21,0,77,0,3796,382,41812
"2024/9/19","9:30",43086,0,21976,7545,649,1626,1571,0,507,5286,0,25,0,78,0,3428,397,43088
"2024/9/19","10:00",44345,0,21780,7547,649,1619,1614,0,506,6350,0,27,0,78,0,3793,384,44347
"2024/9/19","10:30",45055,0,21770,7545,662,1631,1633,0,506,6817,0,22,0,78,0,3997,393,45054
"2024/9/19","11:00",45861,0,22102,7543,662,1633,1688,0,506,7176,0,22,0,78,0,4102,350,45862
"2024/9/19","11:30",46268,0,21877,7546,662,1636,1688,0,506,7580,0,24,0,78,0,4319,352,46268
"2024/9/19","12:00",45695,0,20412,7542,666,1658,1808,0,505,8143,0,29,0,78,0,4533,321,45695
"2024/9/19","12:30",46791,0,21205,7540,665,1658,1838,0,505,8696,0,28,0,200,0,4135,320,46790
"2024/9/19","13:00",48529,0,22812,7540,665,1657,2304,0,504,8155,0,33,0,1055,0,3506,298,48529
"2024/9/19","13:30",49188,0,23383,7542,760,1641,2314,0,504,7393,0,33,0,2075,0,3239,304,49188
"2024/9/19","14:00",49443,0,23531,7542,877,1636,2439,0,503,6232,0,31,0,2424,0,3924,305,49444
"2024/9/19","14:30",48932,0,23558,7538,879,1646,2453,0,502,4837,0,27,0,2649,0,4533,311,48933
"2024/9/19","15:00",48291,0,23922,7601,880,1640,2440,0,502,3737,0,22,0,3961,0,3276,311,48292
"2024/9/19","15:30",47801,0,24121,7681,880,1647,2397,0,504,2536,0,22,0,4697,0,3009,306,47800
"2024/9/19","16:00",46793,0,24541,7683,882,1675,2429,0,507,1450,0,24,0,4842,2,2447,311,46793
"2024/9/19","16:30",45500,0,25033,7766,896,1693,2467,0,507,630,0,23,0,4747,2,1427,310,45501
"2024/9/19","17:00",44341,0,25077,7778,927,1719,2461,0,510,195,0,24,0,3792,1,1546,310,44340
"2024/9/19","17:30",43730,0,25083,7709,928,1733,2409,0,509,8,0,26,0,3253,2,1785,286,43731
"2024/9/19","18:00",43127,0,25030,7606,928,1740,2435,0,513,0,0,29,0,2808,0,1737,301,43127
"2024/9/19","18:30",42474,0,24873,7458,928,1716,2465,0,513,0,0,33,0,2441,0,1746,302,42475
"2024/9/19","19:00",41364,0,24453,7394,920,1673,1959,0,513,0,0,41,0,2118,0,1996,296,41363
"2024/9/19","19:30",40348,0,23935,7398,895,1557,1945,0,513,0,0,43,0,1404,0,2344,314,40348
"2024/9/19","20:00",39166,0,23507,7392,885,1533,1840,0,514,0,0,45,0,578,0,2574,299,39167
"2024/9/19","20:30",38330,0,23252,7393,886,1538,1818,0,514,0,0,49,0,97,0,2471,312,38330
"2024/9/19","21:00",37045,0,22381,7393,830,1516,1728,0,515,0,0,54,0,78,0,2235,315,37045
"2024/9/19","21:30",35902,0,21308,7396,652,1522,1686,0,514,0,0,52,0,77,0,2384,310,35901
"2024/9/19","22:00",35086,0,20857,7394,509,1466,1651,0,515,0,0,51,0,78,0,2264,302,35087
"2024/9/19","22:30",33976,0,20302,7395,408,1495,1544,0,516,0,0,45,0,77,0,1881,313,33976
"2024/9/19","23:00",32918,0,19757,7393,307,1479,1467,0,516,0,0,46,0,198,0,1459,296,32918
"2024/9/19","23:30",31609,0,19341,7391,292,1437,1462,0,518,0,0,47,0,-643,0,1446,317,31608
"2024/9/20","0:00",30272,0,17997,7394,292,1426,1644,0,514,0,0,37,0,-1515,0,2251,230,30270
"2024/9/20","0:30",29074,0,17299,7394,292,1433,1656,0,513,0,0,41,0,-2369,0,2539,277,29075
